asset_id,longitude,latitude,taxonomy,num_buildings,built_up_area,structural_replacement_cost,structural_retrofit_cost,structural_insurance_limit,structural_insurance_deductible,nonstructural_replacement_cost,nonstructural_retrofit_cost,nonstructural_insurance_limit,nonstructural_insurance_deductible,contents_replacement_cost,contents_retrofit_cost,contents_insurance_limit,contents_insurance_deductible,downtime_cost,downtime_insurance_limit,downtime_insurance_deductible,day_occupants,night_occupants,transit_occupants
1401,35.089571007743288,32.316030261955767,PSE-RCFw/oERD-4-T-T-F-T-T,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
1402,35.089571007743288,32.316030261955767,PSE-RCFw/oERD-5-T-T-F-T-T,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
1403,35.089571007743288,32.316030261955767,PSE-RCFw/oERD-6-T-T-F-T-T,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
1404,35.089571007743288,32.316030261955767,PSE-MURsimplestone-1-T-F-F-F-T,190,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1405,35.089571007743288,32.316030261955767,PSE-MURsimplestone-2-T-F-F-F-T,224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1406,35.089571007743288,32.316030261955767,PSE-MURsimplestone-3-T-F-F-F-T,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1407,35.089571007743288,32.316030261955767,PSE-MURsimplestone-4-T-F-F-F-T,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1408,35.089571007743288,32.316030261955767,PSE-MURsimplestone-5-T-F-F-F-T,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1409,35.089571007743288,32.316030261955767,PSE-MURsimplestone-6-T-F-F-F-T,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1410,35.089571007743288,32.316030261955767,PSE-MURsimplestone-1-T-F-F-T-T,487,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1411,35.089571007743288,32.316030261955767,PSE-MURsimplestone-2-T-F-F-T-T,576,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1412,35.089571007743288,32.316030261955767,PSE-MURsimplestone-3-T-F-F-T-T,149,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1413,35.089571007743288,32.316030261955767,PSE-MURsimplestone-4-T-F-F-T-T,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1414,35.089571007743288,32.316030261955767,PSE-MURsimplestone-5-T-F-F-T-T,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1415,35.089571007743288,32.316030261955767,PSE-MURsimplestone-6-T-F-F-T-T,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1416,35.3087715254267,32.183751615039888,PSE-MURsimplestone-1-T-F-T-F-T,564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1417,35.3087715254267,32.183751615039888,PSE-MURsimplestone-2-T-F-T-F-T,668,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1418,35.3087715254267,32.183751615039888,PSE-MURsimplestone-3-T-F-T-F-T,172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1419,35.3087715254267,32.183751615039888,PSE-MURsimplestone-4-T-F-T-F-T,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1420,35.3087715254267,32.183751615039888,PSE-MURsimplestone-5-T-F-T-F-T,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1421,35.3087715254267,32.183751615039888,PSE-MURsimplestone-6-T-F-T-F-T,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1422,35.3087715254267,32.183751615039888,PSE-MURsimplestone-1-T-F-T-T-T,1413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1423,35.3087715254267,32.183751615039888,PSE-MURsimplestone-2-T-F-T-T-T,1673,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1424,35.3087715254267,32.183751615039888,PSE-MURsimplestone-3-T-F-T-T-T,431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1425,35.3087715254267,32.183751615039888,PSE-MURsimplestone-4-T-F-T-T-T,106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1426,35.3087715254267,32.183751615039888,PSE-MURsimplestone-5-T-F-T-T-T,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1427,35.3087715254267,32.183751615039888,PSE-MURsimplestone-6-T-F-T-T-T,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1428,35.3087715254267,32.183751615039888,PSE-MURadobe-1-T-F-F-F-T,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1429,35.3087715254267,32.183751615039888,PSE-MURadobe-2-T-F-F-F-T,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1430,35.3087715254267,32.183751615039888,PSE-MURadobe-3-T-F-F-F-T,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1431,35.3087715254267,32.183751615039888,PSE-MURadobe-4-T-F-F-F-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1432,35.3087715254267,32.183751615039888,PSE-MURadobe-5-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1433,35.3087715254267,32.183751615039888,PSE-MURadobe-6-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1434,35.3087715254267,32.183751615039888,PSE-MURadobe-1-T-F-F-T-T,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1435,35.3087715254267,32.183751615039888,PSE-MURadobe-2-T-F-F-T-T,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1436,35.3087715254267,32.183751615039888,PSE-MURadobe-3-T-F-F-T-T,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1437,35.3087715254267,32.183751615039888,PSE-MURadobe-4-T-F-F-T-T,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1438,35.3087715254267,32.183751615039888,PSE-MURadobe-5-T-F-F-T-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1439,35.3087715254267,32.183751615039888,PSE-MURadobe-6-T-F-F-T-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1440,35.3087715254267,32.183751615039888,PSE-MURmanufactured-1-T-F-F-F-T,1745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1441,35.3087715254267,32.183751615039888,PSE-MURmanufactured-2-T-F-F-F-T,2065,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1442,35.3087715254267,32.183751615039888,PSE-MURmanufactured-3-T-F-F-F-T,533,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1443,35.3087715254267,32.183751615039888,PSE-MURmanufactured-4-T-F-F-F-T,131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1444,35.3087715254267,32.183751615039888,PSE-MURmanufactured-5-T-F-F-F-T,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1445,35.3087715254267,32.183751615039888,PSE-MURmanufactured-6-T-F-F-F-T,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1446,35.3087715254267,32.183751615039888,PSE-MURmanufactured-1-T-F-F-T-T,4371,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1447,35.3087715254267,32.183751615039888,PSE-MURmanufactured-2-T-F-F-T-T,5173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1448,35.3087715254267,32.183751615039888,PSE-MURmanufactured-3-T-F-F-T-T,1334,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1449,35.3087715254267,32.183751615039888,PSE-MURmanufactured-4-T-F-F-T-T,328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1450,35.3087715254267,32.183751615039888,PSE-MURmanufactured-5-T-F-F-T-T,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1451,35.3087715254267,32.183751615039888,PSE-MURmanufactured-6-T-F-F-T-T,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1452,35.3087715254267,32.183751615039888,PSE-RCFw/oERD-1-T-F-F-F-T,734,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
1453,35.3087715254267,32.183751615039888,PSE-RCFw/oERD-2-T-F-F-F-T,869,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
1454,35.3087715254267,32.183751615039888,PSE-RCFw/oERD-3-T-F-F-F-T,224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
1455,35.3087715254267,32.183751615039888,PSE-RCFw/oERD-4-T-F-F-F-T,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
1456,35.3087715254267,32.183751615039888,PSE-RCFw/oERD-5-T-F-F-F-T,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
1457,35.3087715254267,32.183751615039888,PSE-RCFw/oERD-6-T-F-F-F-T,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
1458,35.3087715254267,32.183751615039888,PSE-RCFw/oERD-1-T-F-F-T-T,1838,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
1459,35.3087715254267,32.183751615039888,PSE-RCFw/oERD-2-T-F-F-T-T,2175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
1460,35.3087715254267,32.183751615039888,PSE-RCFw/oERD-3-T-F-F-T-T,561,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
1461,35.3087715254267,32.183751615039888,PSE-RCFw/oERD-4-T-F-F-T-T,138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
1462,35.3087715254267,32.183751615039888,PSE-RCFw/oERD-5-T-F-F-T-T,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
1463,35.3087715254267,32.183751615039888,PSE-RCFw/oERD-6-T-F-F-T-T,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
1464,35.3087715254267,32.183751615039888,PSE-RCFw/oERD-1-T-T-F-F-T,746,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
1465,35.3087715254267,32.183751615039888,PSE-RCFw/oERD-2-T-T-F-F-T,883,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
1466,35.3087715254267,32.183751615039888,PSE-RCFw/oERD-3-T-T-F-F-T,228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
1467,35.3087715254267,32.183751615039888,PSE-RCFw/oERD-4-T-T-F-F-T,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
1468,35.3087715254267,32.183751615039888,PSE-RCFw/oERD-5-T-T-F-F-T,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
1469,35.3087715254267,32.183751615039888,PSE-RCFw/oERD-6-T-T-F-F-T,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
1470,35.3087715254267,32.183751615039888,PSE-RCFw/oERD-1-T-T-F-T-T,1869,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
1471,35.3087715254267,32.183751615039888,PSE-RCFw/oERD-2-T-T-F-T-T,2212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
1472,35.3087715254267,32.183751615039888,PSE-RCFw/oERD-3-T-T-F-T-T,570,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
1473,35.3087715254267,32.183751615039888,PSE-RCFw/oERD-4-T-T-F-T-T,140,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
1474,35.3087715254267,32.183751615039888,PSE-RCFw/oERD-5-T-T-F-T-T,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
1475,35.3087715254267,32.183751615039888,PSE-RCFw/oERD-6-T-T-F-T-T,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
1476,35.3087715254267,32.183751615039888,PSE-MURsimplestone-1-T-F-F-F-T,580,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1477,35.3087715254267,32.183751615039888,PSE-MURsimplestone-2-T-F-F-F-T,687,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1478,35.3087715254267,32.183751615039888,PSE-MURsimplestone-3-T-F-F-F-T,177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1479,35.3087715254267,32.183751615039888,PSE-MURsimplestone-4-T-F-F-F-T,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1480,35.3087715254267,32.183751615039888,PSE-MURsimplestone-5-T-F-F-F-T,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1481,35.3087715254267,32.183751615039888,PSE-MURsimplestone-6-T-F-F-F-T,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1482,35.3087715254267,32.183751615039888,PSE-MURsimplestone-1-T-F-F-T-T,1454,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1483,35.3087715254267,32.183751615039888,PSE-MURsimplestone-2-T-F-F-T-T,1720,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1484,35.3087715254267,32.183751615039888,PSE-MURsimplestone-3-T-F-F-T-T,444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1485,35.3087715254267,32.183751615039888,PSE-MURsimplestone-4-T-F-F-T-T,109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1486,35.3087715254267,32.183751615039888,PSE-MURsimplestone-5-T-F-F-T-T,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1487,35.3087715254267,32.183751615039888,PSE-MURsimplestone-6-T-F-F-T-T,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1488,35.067234253298004,32.191359139321932,PSE-MURsimplestone-1-T-F-T-F-T,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1489,35.067234253298004,32.191359139321932,PSE-MURsimplestone-2-T-F-T-F-T,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1490,35.067234253298004,32.191359139321932,PSE-MURsimplestone-3-T-F-T-F-T,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1491,35.067234253298004,32.191359139321932,PSE-MURsimplestone-4-T-F-T-F-T,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1492,35.067234253298004,32.191359139321932,PSE-MURsimplestone-5-T-F-T-F-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1493,35.067234253298004,32.191359139321932,PSE-MURsimplestone-6-T-F-T-F-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1494,35.067234253298004,32.191359139321932,PSE-MURsimplestone-1-T-F-T-T-T,167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1495,35.067234253298004,32.191359139321932,PSE-MURsimplestone-2-T-F-T-T-T,197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1496,35.067234253298004,32.191359139321932,PSE-MURsimplestone-3-T-F-T-T-T,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1497,35.067234253298004,32.191359139321932,PSE-MURsimplestone-4-T-F-T-T-T,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1498,35.067234253298004,32.191359139321932,PSE-MURsimplestone-5-T-F-T-T-T,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1499,35.067234253298004,32.191359139321932,PSE-MURsimplestone-6-T-F-T-T-T,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1500,35.067234253298004,32.191359139321932,PSE-MURadobe-1-T-F-F-F-T,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1501,35.067234253298004,32.191359139321932,PSE-MURadobe-2-T-F-F-F-T,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1502,35.067234253298004,32.191359139321932,PSE-MURadobe-3-T-F-F-F-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1503,35.067234253298004,32.191359139321932,PSE-MURadobe-4-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1504,35.067234253298004,32.191359139321932,PSE-MURadobe-5-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1505,35.067234253298004,32.191359139321932,PSE-MURadobe-6-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1506,35.067234253298004,32.191359139321932,PSE-MURadobe-1-T-F-F-T-T,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1507,35.067234253298004,32.191359139321932,PSE-MURadobe-2-T-F-F-T-T,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1508,35.067234253298004,32.191359139321932,PSE-MURadobe-3-T-F-F-T-T,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1509,35.067234253298004,32.191359139321932,PSE-MURadobe-4-T-F-F-T-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1510,35.067234253298004,32.191359139321932,PSE-MURadobe-5-T-F-F-T-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1511,35.067234253298004,32.191359139321932,PSE-MURadobe-6-T-F-F-T-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1512,35.067234253298004,32.191359139321932,PSE-MURmanufactured-1-T-F-F-F-T,773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1513,35.067234253298004,32.191359139321932,PSE-MURmanufactured-2-T-F-F-F-T,914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1514,35.067234253298004,32.191359139321932,PSE-MURmanufactured-3-T-F-F-F-T,236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1515,35.067234253298004,32.191359139321932,PSE-MURmanufactured-4-T-F-F-F-T,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1516,35.067234253298004,32.191359139321932,PSE-MURmanufactured-5-T-F-F-F-T,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1517,35.067234253298004,32.191359139321932,PSE-MURmanufactured-6-T-F-F-F-T,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1518,35.067234253298004,32.191359139321932,PSE-MURmanufactured-1-T-F-F-T-T,3123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1519,35.067234253298004,32.191359139321932,PSE-MURmanufactured-2-T-F-F-T-T,3696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1520,35.067234253298004,32.191359139321932,PSE-MURmanufactured-3-T-F-F-T-T,953,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1521,35.067234253298004,32.191359139321932,PSE-MURmanufactured-4-T-F-F-T-T,234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1522,35.067234253298004,32.191359139321932,PSE-MURmanufactured-5-T-F-F-T-T,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1523,35.067234253298004,32.191359139321932,PSE-MURmanufactured-6-T-F-F-T-T,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1524,35.067234253298004,32.191359139321932,PSE-RCFw/oERD-1-T-F-F-F-T,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
1525,35.067234253298004,32.191359139321932,PSE-RCFw/oERD-2-T-F-F-F-T,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
1526,35.067234253298004,32.191359139321932,PSE-RCFw/oERD-3-T-F-F-F-T,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
1527,35.067234253298004,32.191359139321932,PSE-RCFw/oERD-4-T-F-F-F-T,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
1528,35.067234253298004,32.191359139321932,PSE-RCFw/oERD-5-T-F-F-F-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
1529,35.067234253298004,32.191359139321932,PSE-RCFw/oERD-6-T-F-F-F-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
1530,35.067234253298004,32.191359139321932,PSE-RCFw/oERD-1-T-F-F-T-T,283,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
1531,35.067234253298004,32.191359139321932,PSE-RCFw/oERD-2-T-F-F-T-T,335,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
1532,35.067234253298004,32.191359139321932,PSE-RCFw/oERD-3-T-F-F-T-T,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
1533,35.067234253298004,32.191359139321932,PSE-RCFw/oERD-4-T-F-F-T-T,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
1534,35.067234253298004,32.191359139321932,PSE-RCFw/oERD-5-T-F-F-T-T,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
1535,35.067234253298004,32.191359139321932,PSE-RCFw/oERD-6-T-F-F-T-T,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
1536,35.067234253298004,32.191359139321932,PSE-RCFw/oERD-1-T-T-F-F-T,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
1537,35.067234253298004,32.191359139321932,PSE-RCFw/oERD-2-T-T-F-F-T,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
1538,35.067234253298004,32.191359139321932,PSE-RCFw/oERD-3-T-T-F-F-T,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
1539,35.067234253298004,32.191359139321932,PSE-RCFw/oERD-4-T-T-F-F-T,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
1540,35.067234253298004,32.191359139321932,PSE-RCFw/oERD-5-T-T-F-F-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
1541,35.067234253298004,32.191359139321932,PSE-RCFw/oERD-6-T-T-F-F-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
1542,35.067234253298004,32.191359139321932,PSE-RCFw/oERD-1-T-T-F-T-T,115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
1543,35.067234253298004,32.191359139321932,PSE-RCFw/oERD-2-T-T-F-T-T,136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
1544,35.067234253298004,32.191359139321932,PSE-RCFw/oERD-3-T-T-F-T-T,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
1545,35.067234253298004,32.191359139321932,PSE-RCFw/oERD-4-T-T-F-T-T,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
1546,35.067234253298004,32.191359139321932,PSE-RCFw/oERD-5-T-T-F-T-T,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
1547,35.067234253298004,32.191359139321932,PSE-RCFw/oERD-6-T-T-F-T-T,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
1548,35.067234253298004,32.191359139321932,PSE-MURsimplestone-1-T-F-F-F-T,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1549,35.067234253298004,32.191359139321932,PSE-MURsimplestone-2-T-F-F-F-T,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1550,35.067234253298004,32.191359139321932,PSE-MURsimplestone-3-T-F-F-F-T,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1551,35.067234253298004,32.191359139321932,PSE-MURsimplestone-4-T-F-F-F-T,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1552,35.067234253298004,32.191359139321932,PSE-MURsimplestone-5-T-F-F-F-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1553,35.067234253298004,32.191359139321932,PSE-MURsimplestone-6-T-F-F-F-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1554,35.067234253298004,32.191359139321932,PSE-MURsimplestone-1-T-F-F-T-T,236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1555,35.067234253298004,32.191359139321932,PSE-MURsimplestone-2-T-F-F-T-T,279,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1556,35.067234253298004,32.191359139321932,PSE-MURsimplestone-3-T-F-F-T-T,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1557,35.067234253298004,32.191359139321932,PSE-MURsimplestone-4-T-F-F-T-T,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1558,35.067234253298004,32.191359139321932,PSE-MURsimplestone-5-T-F-F-T-T,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1559,35.067234253298004,32.191359139321932,PSE-MURsimplestone-6-T-F-F-T-T,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1560,35.12503290560479,32.10772994472218,PSE-MURsimplestone-1-T-F-T-F-T,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1561,35.12503290560479,32.10772994472218,PSE-MURsimplestone-2-T-F-T-F-T,91,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1562,35.12503290560479,32.10772994472218,PSE-MURsimplestone-3-T-F-T-F-T,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1563,35.12503290560479,32.10772994472218,PSE-MURsimplestone-4-T-F-T-F-T,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1564,35.12503290560479,32.10772994472218,PSE-MURsimplestone-5-T-F-T-F-T,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1565,35.12503290560479,32.10772994472218,PSE-MURsimplestone-6-T-F-T-F-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
